project_id,template,n_truth,n_parsed,n_resolved,tp,fp,fn,cost_ok,loading_abs_err
Q21-1707,A,0,0,0,0,0,0,True,0.0
Q21-1727,B,8,8,8,7,1,1,True,0.0
Q21-1728,C,2,2,2,2,0,0,True,0.0
Q21-1729,A,0,0,0,0,0,0,True,0.0
Q21-1734,A,25,25,25,25,0,0,True,0.0
Q21-1741,B,0,0,0,0,0,0,True,0.0
Q21-1756,C,1,1,1,1,0,0,True,0.0
Q21-1763,B,0,0,0,0,0,0,True,0.0
Q21-1770,C,0,0,0,0,0,0,True,0.0
Q21-1789,C,25,25,25,25,0,0,True,0.0
Q21-1800,A,0,0,0,0,0,0,True,0.0
Q21-1807,C,0,0,0,0,0,0,True,0.0
Q21-1813,A,5,5,5,5,0,0,True,0.0
Q21-1842,C,3,3,3,3,0,0,True,0.0
Q21-1861,C,4,4,4,4,0,0,True,0.0
Q21-1867,A,4,6,4,4,0,0,True,0.0
Q21-1899,A,6,6,6,6,0,0,True,0.0
Q21-1912,A,13,13,13,13,0,0,True,0.0
Q21-1918,A,2,2,2,2,0,0,True,0.0
Q21-1947,A,25,25,25,25,0,0,True,0.0
Q20-1631,A,5,6,5,5,0,0,True,0.0
Q20-1638,B,0,0,0,0,0,0,True,0.0
Q21-1661,A,3,3,3,3,0,0,True,0.0
Q21-1691,C,17,17,17,17,0,0,True,0.0
Q21-1693,B,0,0,0,0,0,0,True,0.0
Q21-1695,A,0,0,0,0,0,0,True,0.0
Q21-1709,A,3,3,3,3,0,0,True,0.0
Q21-1735,A,3,3,3,3,0,0,True,0.0
Q21-1767,A,2,2,2,2,0,0,True,0.0
Q21-1833,A,13,14,13,13,0,0,True,0.0
Q21-1838,A,7,7,7,7,0,0,True,0.0
Q21-1863,A,10,10,10,10,0,0,True,0.0
Q21-1900,C,25,25,25,25,0,0,True,0.0
Q21-1903,C,27,28,27,27,0,0,True,0.0
Q21-1908,B,20,20,20,20,0,0,True,0.0
Q21-1909,A,2,2,2,2,0,0,True,0.0
Q21-1915,A,35,36,35,35,0,0,True,0.0
Q21-1922,A,6,6,6,6,0,0,True,0.0
Q21-1941,B,16,19,16,16,0,0,True,0.0
Q21-1955,A,0,0,0,0,0,0,True,0.0
Q21-1962,A,1,1,1,1,0,0,True,0.0
Q21-1968,A,2,2,2,2,0,0,True,0.0
Q22-1977,A,1,1,1,1,0,0,True,0.0
Q22-1979,B,48,48,48,48,0,0,True,0.0
Q20-1589,A,0,0,0,0,0,0,True,0.0
Q20-1622,B,5,5,5,5,0,0,True,0.0
Q20-1627,A,9,9,9,9,0,0,True,0.0
Q21-1650,C,0,0,0,0,0,0,True,0.0
Q21-1652,A,11,11,11,11,0,0,True,0.0
Q21-1664,A,0,0,0,0,0,0,True,0.0
Q21-1719,A,6,6,6,6,0,0,True,0.0
Q21-1725,A,0,0,0,0,0,0,True,0.0
Q21-1730,A,0,0,0,0,0,0,True,0.0
Q21-1749,A,4,4,4,4,0,0,True,0.0
Q21-1790,C,4,4,4,4,0,0,True,0.0
Q21-1793,A,0,0,0,0,0,0,True,0.0
Q21-1794,C,2,2,2,2,0,0,True,0.0
Q21-1808,A,0,0,0,0,0,0,True,0.0
Q21-1811,A,4,4,4,4,0,0,True,0.0
Q21-1824,C,6,6,6,6,0,0,True,0.0
Q21-1839,C,7,7,7,7,0,0,True,0.0
Q21-1847,C,0,0,0,0,0,0,True,0.0
Q21-1875,A,1,1,1,1,0,0,True,0.0
Q21-1883,A,25,25,25,25,0,0,True,0.0
Q21-1890,B,0,0,0,0,0,0,True,0.0
Q21-1891,C,10,11,10,10,0,0,True,0.0
Q21-1917,B,4,4,4,4,0,0,True,0.0
Q21-1938,A,1,1,1,1,0,0,True,0.0
Q21-1958,C,10,10,10,10,0,0,True,0.0
Q21-1967,C,5,5,5,5,0,0,True,0.0
Q22-1978,C,23,25,23,23,0,0,True,0.0
Q22-1981,A,7,7,7,7,0,0,True,0.0
Q22-1983,A,50,50,50,50,0,0,True,0.0
Q21-1705,A,0,0,0,0,0,0,True,0.0
Q21-1765,A,6,6,6,6,0,0,True,0.0
Q21-1787,A,7,7,7,7,0,0,True,0.0
Q21-1805,B,1,1,1,1,0,0,True,0.0
Q21-1837,A,5,5,5,5,0,0,True,0.0
Q21-1849,C,0,0,0,0,0,0,True,0.0
Q21-1859,C,0,0,0,0,0,0,True,0.0
Q21-1864,A,8,9,8,8,0,0,True,0.0
Q21-1880,C,12,17,12,12,0,0,True,0.0
Q21-1905,A,25,25,25,25,0,0,True,0.0
Q21-1946,C,24,24,24,24,0,0,True,0.0
Q21-1952,B,11,11,11,11,0,0,True,0.0
Q21-1953,A,5,6,5,5,0,0,True,0.0
Q21-1965,C,2,2,2,2,0,0,True,0.0
Q22-2005,C,3,3,3,3,0,0,True,0.0
Q22-2008,C,5,5,5,5,0,0,True,0.0
Q21-1647,A,0,0,0,0,0,0,True,0.0
Q21-1654,A,1,1,1,1,0,0,True,0.0
Q21-1678,A,0,0,0,0,0,0,True,0.0
Q21-1688,C,3,3,3,3,0,0,True,0.0
Q21-1710,A,9,9,9,9,0,0,True,0.0
Q21-1715,A,15,15,15,15,0,0,True,0.0
Q21-1764,A,3,3,3,3,0,0,True,0.0
Q21-1766,A,6,6,6,6,0,0,True,0.0
Q21-1775,C,15,15,15,15,0,0,True,0.0
Q21-1776,A,2,2,2,2,0,0,True,0.0
Q21-1782,C,1,1,1,1,0,0,True,0.0
Q21-1843,A,4,6,4,4,0,0,True,0.0
Q21-1857,A,2,2,2,2,0,0,True,0.0
Q21-1866,C,25,25,25,25,0,0,True,0.0
Q21-1871,A,0,0,0,0,0,0,True,0.0
Q21-1874,A,5,5,5,5,0,0,True,0.0
Q21-1911,A,2,2,2,2,0,0,True,0.0
Q21-1935,A,4,6,4,4,0,0,True,0.0
Q22-2028,C,43,43,43,43,0,0,True,0.0
Q22-2030,A,0,0,0,0,0,0,True,0.0
Q21-1649,A,12,12,12,12,0,0,True,0.0
Q21-1660,B,1,1,1,1,0,0,True,0.0
Q21-1670,A,0,0,0,0,0,0,True,0.0
Q21-1673,C,0,0,0,0,0,0,True,0.0
Q21-1717,A,2,2,2,2,0,0,True,0.0
Q21-1724,A,2,2,2,2,0,0,True,0.0
Q21-1748,A,1,1,1,1,0,0,True,0.0
Q21-1795,A,1,1,1,1,0,0,True,0.0
Q21-1809,A,1,1,1,1,0,0,True,0.0
Q21-1810,B,2,2,2,2,0,0,True,0.0
Q21-1815,A,16,16,16,16,0,0,True,0.0
Q21-1831,C,3,3,3,3,0,0,True,0.0
Q21-1850,A,0,0,0,0,0,0,True,0.0
Q21-1851,A,10,10,10,10,0,0,True,0.0
Q21-1860,A,7,7,7,7,0,0,True,0.0
Q21-1885,A,12,12,12,12,0,0,True,0.0
Q21-1896,A,6,6,6,6,0,0,True,0.0
Q21-1910,A,2,2,2,2,0,0,True,0.0
Q21-1916,C,1,1,1,1,0,0,True,0.0
Q21-1957,C,4,4,4,4,0,0,True,0.0
Q21-1961,A,2,2,2,2,0,0,True,0.0
Q21-1966,A,4,4,4,4,0,0,True,0.0
Q22-1982,A,0,0,0,0,0,0,True,0.0
Q22-2012,C,22,22,22,22,0,0,True,0.0
Q22-2031,A,0,0,0,0,0,0,True,0.0
Q22-2045,B,1,1,1,1,0,0,True,0.0
Q22-2051,C,24,25,24,24,0,0,True,0.0
Q22-2058,A,1,1,1,1,0,0,True,0.0
Q22-2063,A,20,20,20,20,0,0,True,0.0
Q22-2078,A,1,1,1,1,0,0,True,0.0
Q21-1737,A,2,2,2,2,0,0,True,0.0
Q21-1739,A,2,2,2,2,0,0,True,0.0
Q21-1747,A,0,0,0,0,0,0,True,0.0
Q21-1774,A,2,2,2,2,0,0,True,0.0
Q21-1777,C,2,2,2,2,0,0,True,0.0
Q21-1784,A,0,0,0,0,0,0,True,0.0
Q21-1821,C,2,3,2,2,0,0,True,0.0
Q21-1877,C,6,6,6,6,0,0,True,0.0
Q21-1925,C,1,1,1,1,0,0,True,0.0
Q21-1951,A,3,3,3,3,0,0,True,0.0
Q22-1988,A,16,16,16,16,0,0,True,0.0
Q22-2020,C,15,15,15,15,0,0,True,0.0
Q22-2032,A,0,0,0,0,0,0,True,0.0
Q22-2064,A,26,26,26,26,0,0,True,0.0
Q22-2076,A,2,2,2,2,0,0,True,0.0
Q22-2081,C,4,4,4,4,0,0,True,0.0
Q22-2090,C,22,22,22,22,0,0,True,0.0
Q22-2095,A,25,25,25,25,0,0,True,0.0
Q22-2108,B,3,3,3,3,0,0,True,0.0
Q22-2109,A,15,15,15,15,0,0,True,0.0
Q21-1702,A,2,2,2,2,0,0,True,0.0
Q21-1703,C,0,0,0,0,0,0,True,0.0
Q21-1711,C,11,11,11,11,0,0,True,0.0
Q21-1722,C,6,6,6,6,0,0,True,0.0
Q21-1778,B,0,0,0,0,0,0,True,0.0
Q21-1781,B,10,12,10,10,0,0,True,0.0
Q21-1803,A,0,0,0,0,0,0,True,0.0
Q21-1817,A,2,2,2,2,0,0,True,0.0
Q21-1818,A,0,0,0,0,0,0,True,0.0
Q21-1835,A,8,8,8,8,0,0,True,0.0
Q21-1841,C,5,5,5,5,0,0,True,0.0
Q21-1848,C,25,25,25,25,0,0,True,0.0
Q21-1869,A,1,1,1,1,0,0,True,0.0
Q21-1882,C,0,0,0,0,0,0,True,0.0
Q21-1888,A,8,8,8,8,0,0,True,0.0
Q21-1914,C,0,0,0,0,0,0,True,0.0
Q21-1928,C,23,24,23,23,0,0,True,0.0
Q21-1933,A,9,9,9,9,0,0,True,0.0
Q21-1936,A,0,0,0,0,0,0,True,0.0
Q22-1976,A,0,0,0,0,0,0,True,0.0
Q22-2007,A,0,0,0,0,0,0,True,0.0
Q22-2011,A,1,1,1,1,0,0,True,0.0
Q22-2017,A,0,0,0,0,0,0,True,0.0
Q22-2025,A,3,4,3,3,0,0,True,0.0
Q22-2042,A,4,4,4,4,0,0,True,0.0
Q22-2043,A,7,7,7,7,0,0,True,0.0
Q22-2067,A,1,1,1,1,0,0,True,0.0
Q22-2074,C,10,10,10,10,0,0,True,0.0
Q22-2077,C,5,5,5,5,0,0,True,0.0
Q22-2082,B,25,25,25,25,0,0,True,0.0
Q21-1750,B,0,0,0,0,0,0,True,0.0
Q21-1755,A,5,5,5,5,0,0,True,0.0
Q21-1760,A,0,0,0,0,0,0,True,0.0
Q21-1796,C,0,0,0,0,0,0,True,0.0
Q21-1816,C,8,8,8,8,0,0,True,0.0
Q21-1840,C,1,2,1,1,0,0,True,0.0
Q21-1865,A,1,1,1,1,0,0,True,0.0
Q21-1873,A,1,1,1,1,0,0,True,0.0
Q21-1887,B,0,0,0,0,0,0,True,0.0
Q21-1901,A,0,0,0,0,0,0,True,0.0
Q21-1923,A,0,0,0,0,0,0,True,0.0
Q21-1948,C,25,25,25,25,0,0,True,0.0
Q21-1954,A,16,16,16,16,0,0,True,0.0
Q21-1970,A,1,1,1,1,0,0,True,0.0
Q22-1974,A,7,7,7,7,0,0,True,0.0
Q22-1975,A,1,1,1,1,0,0,True,0.0
Q22-1996,C,7,7,7,7,0,0,True,0.0
Q22-2071,A,6,6,6,6,0,0,True,0.0
Q22-2075,C,0,0,0,0,0,0,True,0.0
Q22-2086,C,4,4,4,4,0,0,True,0.0
Q22-2091,B,15,15,15,15,0,0,True,0.0
Q22-2099,B,4,5,4,4,0,0,True,0.0
Q22-2121,C,25,25,25,25,0,0,True,0.0
Q22-2141,C,6,6,6,6,0,0,True,0.0
Q21-1783,A,1,1,1,1,0,0,True,0.0
Q21-1788,C,0,0,0,0,0,0,True,0.0
Q21-1812,C,11,11,11,11,0,0,True,0.0
Q21-1829,A,0,0,0,0,0,0,True,0.0
Q21-1844,A,0,0,0,0,0,0,True,0.0
Q21-1845,C,9,10,9,9,0,0,True,0.0
Q21-1870,C,1,1,1,1,0,0,True,0.0
Q21-1872,C,4,5,4,4,0,0,True,0.0
Q21-1878,C,0,0,0,0,0,0,True,0.0
Q21-1894,A,1,1,1,1,0,0,True,0.0
Q21-1895,B,1,1,1,1,0,0,True,0.0
Q21-1902,A,3,3,3,3,0,0,True,0.0
Q21-1932,C,0,0,0,0,0,0,True,0.0
Q21-1934,C,1,1,1,1,0,0,True,0.0
Q21-1963,C,25,25,25,25,0,0,True,0.0
Q21-1964,C,3,3,3,3,0,0,True,0.0
Q22-1971,A,20,25,20,20,0,0,True,0.0
Q22-2004,A,0,0,0,0,0,0,True,0.0
Q22-2044,A,16,16,16,16,0,0,True,0.0
Q22-2120,A,7,7,7,7,0,0,True,0.0
Q22-2134,C,3,3,3,3,0,0,True,0.0
Q22-2143,C,1,1,1,1,0,0,True,0.0
Q22-2161,A,0,0,0,0,0,0,True,0.0
Q22-2168,C,18,18,18,18,0,0,True,0.0
Q21-1799,C,3,3,3,3,0,0,True,0.0
Q21-1822,A,0,0,0,0,0,0,True,0.0
Q21-1823,A,0,0,0,0,0,0,True,0.0
Q21-1868,A,0,0,0,0,0,0,True,0.0
Q21-1879,C,5,5,5,5,0,0,True,0.0
Q21-1893,C,10,10,10,10,0,0,True,0.0
Q21-1897,C,3,3,3,3,0,0,True,0.0
Q21-1945,C,0,0,0,0,0,0,True,0.0
Q21-1949,B,0,0,0,0,0,0,True,0.0
Q22-1993,B,11,11,11,11,0,0,True,0.0
Q22-2010,C,3,3,3,3,0,0,True,0.0
Q22-2026,A,33,35,33,33,0,0,True,0.0
Q22-2049,A,0,0,0,0,0,0,True,0.0
Q22-2054,C,0,0,0,0,0,0,True,0.0
Q22-2056,C,6,6,6,6,0,0,True,0.0
Q22-2059,A,1,1,1,1,0,0,True,0.0
Q22-2084,B,1,1,1,1,0,0,True,0.0
Q22-2106,A,1,1,1,1,0,0,True,0.0
Q22-2110,C,5,5,5,5,0,0,True,0.0
Q22-2119,C,5,6,5,5,0,0,True,0.0
Q22-2137,C,2,2,2,2,0,0,True,0.0
Q22-2191,C,18,20,18,18,0,0,True,0.0
Q22-2217,A,0,0,0,0,0,0,True,0.0
Q21-1826,A,0,0,0,0,0,0,True,0.0
Q21-1832,C,9,10,9,9,0,0,True,0.0
Q21-1886,C,0,0,0,0,0,0,True,0.0
Q21-1924,C,2,2,2,2,0,0,True,0.0
Q21-1931,C,1,1,1,1,0,0,True,0.0
Q21-1956,B,6,6,6,6,0,0,True,0.0
Q21-1960,C,0,0,0,0,0,0,True,0.0
Q21-1969,A,0,0,0,0,0,0,True,0.0
Q22-1973,A,3,3,3,3,0,0,True,0.0
Q22-1985,C,0,0,0,0,0,0,True,0.0
Q22-2000,A,1,1,1,1,0,0,True,0.0
Q22-2089,B,4,6,4,4,0,0,True,0.0
Q22-2097,C,0,0,0,0,0,0,True,0.0
Q22-2154,A,2,2,2,2,0,0,True,0.0
Q22-2157,A,1,1,1,1,0,0,True,0.0
Q22-2162,A,2,2,2,2,0,0,True,0.0
Q22-2167,C,0,0,0,0,0,0,True,0.0
Q22-2199,A,0,0,0,0,0,0,True,0.0
Q21-1856,B,5,5,5,5,0,0,True,0.0
Q21-1889,B,11,11,11,11,0,0,True,0.0
Q21-1898,A,0,0,0,0,0,0,True,0.0
Q21-1913,C,7,7,7,7,0,0,True,0.0
Q21-1929,A,0,0,0,0,0,0,True,0.0
Q22-1986,C,2,2,2,2,0,0,True,0.0
Q22-1992,A,2,2,2,2,0,0,True,0.0
Q22-1999,A,14,14,14,14,0,0,True,0.0
Q22-2001,B,0,0,0,0,0,0,True,0.0
Q22-2021,C,4,4,4,4,0,0,True,0.0
Q22-2038,A,0,0,0,0,0,0,True,0.0
Q22-2052,B,2,2,2,2,0,0,True,0.0
Q22-2069,C,10,10,10,10,0,0,True,0.0
Q22-2102,A,14,14,14,14,0,0,True,0.0
Q22-2116,A,0,0,0,0,0,0,True,0.0
Q22-2117,A,4,4,4,4,0,0,True,0.0
Q22-2122,B,1,1,1,1,0,0,True,0.0
Q22-2124,A,0,0,0,0,0,0,True,0.0
Q22-2138,A,6,6,6,6,0,0,True,0.0
Q22-2172,A,0,0,0,0,0,0,True,0.0
Q22-2180,C,2,2,2,2,0,0,True,0.0
Q22-2190,A,7,7,7,7,0,0,True,0.0
Q22-2204,B,1,1,1,1,0,0,True,0.0
Q22-2234,B,9,9,9,9,0,0,True,0.0
Q22-2263,C,8,8,8,8,0,0,True,0.0
Q21-1921,A,0,0,0,0,0,0,True,0.0
Q22-1984,A,10,10,10,10,0,0,True,0.0
Q22-1989,A,6,6,6,6,0,0,True,0.0
Q22-1998,C,1,1,1,1,0,0,True,0.0
Q22-2003,A,9,9,9,9,0,0,True,0.0
Q22-2016,B,7,8,7,7,0,0,True,0.0
Q22-2023,B,0,0,0,0,0,0,True,0.0
Q22-2037,A,4,4,4,4,0,0,True,0.0
Q22-2040,A,3,3,3,3,0,0,True,0.0
Q22-2041,A,1,1,1,1,0,0,True,0.0
Q22-2053,A,23,23,23,23,0,0,True,0.0
Q22-2066,B,0,0,0,0,0,0,True,0.0
Q22-2080,C,3,3,3,3,0,0,True,0.0
Q22-2092,B,5,5,5,5,0,0,True,0.0
Q22-2128,C,0,0,0,0,0,0,True,0.0
Q22-2151,C,21,21,21,21,0,0,True,0.0
Q22-2155,B,2,2,2,2,0,0,True,0.0
Q22-2166,A,5,6,5,5,0,0,True,0.0
Q22-2184,C,3,3,3,3,0,0,True,0.0
Q22-2185,A,0,0,0,0,0,0,True,0.0
Q22-2212,A,0,0,0,0,0,0,True,0.0
Q22-2240,B,17,17,17,17,0,0,True,0.0
Q22-2260,C,4,4,4,4,0,0,True,0.0
Q23-2278,C,18,18,18,18,0,0,True,0.0
Q21-1943,A,0,0,0,0,0,0,True,0.0
Q21-1944,A,5,5,5,5,0,0,True,0.0
Q22-2002,A,3,3,3,3,0,0,True,0.0
Q22-2006,A,3,3,3,3,0,0,True,0.0
Q22-2013,A,0,0,0,0,0,0,True,0.0
Q22-2055,A,1,1,1,1,0,0,True,0.0
Q22-2123,A,0,0,0,0,0,0,True,0.0
Q22-2126,A,0,0,0,0,0,0,True,0.0
Q22-2135,A,0,0,0,0,0,0,True,0.0
Q22-2164,C,1,1,1,1,0,0,True,0.0
Q22-2174,C,5,6,5,5,0,0,True,0.0
Q22-2175,C,14,14,14,14,0,0,True,0.0
Q22-2206,C,2,4,2,2,0,0,True,0.0
Q22-2211,C,0,0,0,0,0,0,True,0.0
Q22-2231,A,3,3,3,3,0,0,True,0.0
Q22-2236,A,1,1,1,1,0,0,True,0.0
Q22-2242,C,0,0,0,0,0,0,True,0.0
Q22-2244,C,6,6,6,6,0,0,True,0.0
Q22-2249,A,0,0,0,0,0,0,True,0.0
Q22-2265,A,0,0,0,0,0,0,True,0.0
Q23-2280,C,0,0,0,0,0,0,True,0.0
Q23-2284,A,11,11,11,11,0,0,True,0.0
Q21-1939,A,0,0,0,0,0,0,True,0.0
Q22-1997,B,2,2,2,2,0,0,True,0.0
Q22-2014,A,0,0,0,0,0,0,True,0.0
Q22-2019,A,8,8,8,7,1,1,True,0.0
Q22-2022,A,0,0,0,0,0,0,True,0.0
Q22-2087,A,1,1,1,1,0,0,True,0.0
Q22-2101,A,21,21,21,21,0,0,True,0.0
Q22-2107,A,5,5,5,5,0,0,True,0.0
Q22-2118,A,4,4,4,4,0,0,True,0.0
Q22-2160,C,3,3,3,3,0,0,True,0.0
Q22-2194,A,1,1,1,1,0,0,True,0.0
Q22-2228,A,5,5,5,5,0,0,True,0.0
Q23-2273,B,10,10,10,10,0,0,True,0.0
Q22-1980,A,2,2,2,2,0,0,True,0.0
Q22-1990,C,19,22,19,19,0,0,True,0.0
Q22-2046,A,0,0,0,0,0,0,True,0.0
Q22-2050,C,1,1,1,1,0,0,True,0.0
Q22-2057,A,0,0,0,0,0,0,True,0.0
Q22-2061,C,1,1,1,1,0,0,True,0.0
Q22-2062,A,7,7,7,7,0,0,True,0.0
Q22-2070,A,16,16,16,16,0,0,True,0.0
Q22-2073,C,3,5,3,3,0,0,True,0.0
Q22-2100,A,0,0,0,0,0,0,True,0.0
Q22-2139,C,4,4,4,4,0,0,True,0.0
Q22-2147,C,0,0,0,0,0,0,True,0.0
Q22-2182,A,0,0,0,0,0,0,True,0.0
Q22-2187,A,0,0,0,0,0,0,True,0.0
Q22-2189,B,0,0,0,0,0,0,True,0.0
Q22-2193,A,2,2,2,2,0,0,True,0.0
Q22-2210,A,4,4,4,4,0,0,True,0.0
Q22-2213,A,2,2,2,2,0,0,True,0.0
Q22-2216,A,0,0,0,0,0,0,True,0.0
Q22-2232,A,1,1,1,1,0,0,True,0.0
Q22-2237,C,15,15,15,15,0,0,True,0.0
Q22-2257,A,9,9,9,9,0,0,True,0.0
Q22-2261,A,12,12,12,12,0,0,True,0.0
Q23-2271,A,7,7,7,7,0,0,True,0.0
Q22-1991,B,0,0,0,0,0,0,True,0.0
Q22-1995,A,0,0,0,0,0,0,True,0.0
Q22-2024,B,3,3,3,3,0,0,True,0.0
Q22-2029,A,7,7,7,7,0,0,True,0.0
Q22-2033,B,25,25,25,25,0,0,True,0.0
Q22-2068,B,0,0,0,0,0,0,True,0.0
Q22-2072,A,0,0,0,0,0,0,True,0.0
Q22-2104,A,2,2,2,2,0,0,True,0.0
Q22-2113,C,4,4,4,4,0,0,True,0.0
Q22-2115,A,1,1,1,1,0,0,True,0.0
Q22-2129,A,2,2,2,2,0,0,True,0.0
Q22-2145,B,1,1,1,1,0,0,True,0.0
Q22-2146,A,0,0,0,0,0,0,True,0.0
Q22-2158,A,4,4,2,2,0,2,True,0.0
Q22-2163,A,2,2,2,2,0,0,True,0.0
Q22-2173,A,1,1,1,1,0,0,True,0.0
Q22-2200,C,3,4,3,3,0,0,True,0.0
Q22-2224,A,0,0,0,0,0,0,True,0.0
Q23-2275,C,10,10,10,10,0,0,True,0.0
Q23-2286,B,0,0,0,0,0,0,True,0.0
Q23-2295,C,1,1,1,1,0,0,True,0.0
Q23-2307,A,11,11,11,11,0,0,True,0.0
Q22-2015,A,0,0,0,0,0,0,True,0.0
Q22-2048,A,1,1,1,1,0,0,True,0.0
Q22-2060,C,3,3,3,3,0,0,True,0.0
Q22-2083,C,5,5,5,5,0,0,True,0.0
Q22-2088,A,10,10,10,10,0,0,True,0.0
Q22-2098,C,3,3,3,3,0,0,True,0.0
Q22-2103,A,3,3,3,3,0,0,True,0.0
Q22-2178,A,0,0,0,0,0,0,True,0.0
Q22-2219,A,3,3,3,3,0,0,True,0.0
Q23-2291,A,4,7,4,4,0,0,True,0.0
Q23-2302,A,0,0,0,0,0,0,True,0.0
Q22-2034,A,0,0,0,0,0,0,True,0.0
Q22-2047,A,1,1,1,1,0,0,True,0.0
Q22-2085,C,0,0,0,0,0,0,True,0.0
Q22-2111,A,0,0,0,0,0,0,True,0.0
Q22-2144,C,0,0,0,0,0,0,True,0.0
Q22-2156,C,4,4,4,4,0,0,True,0.0
Q22-2165,B,0,0,0,0,0,0,True,0.0
Q22-2203,A,3,3,3,3,0,0,True,0.0
Q22-2218,C,1,1,1,1,0,0,True,0.0
Q23-2277,A,2,2,2,2,0,0,True,0.0
Q23-2299,C,0,0,0,0,0,0,True,0.0
Q23-2316,A,0,0,0,0,0,0,True,0.0
Q23-2317,A,0,0,0,0,0,0,True,0.0
Q23-2319,A,0,0,0,0,0,0,True,0.0
Q23-2325,C,0,0,0,0,0,0,True,0.0
Q22-2112,A,0,0,0,0,0,0,True,0.0
Q22-2125,A,0,0,0,0,0,0,True,0.0
Q22-2130,A,0,0,0,0,0,0,True,0.0
Q22-2142,B,1,1,1,1,0,0,True,0.0
Q22-2198,A,1,1,1,1,0,0,True,0.0
Q22-2223,A,0,0,0,0,0,0,True,0.0
Q22-2255,A,1,1,1,1,0,0,True,0.0
Q22-2270,A,8,8,8,8,0,0,True,0.0
Q23-2290,A,0,0,0,0,0,0,True,0.0
Q23-2301,C,11,11,11,11,0,0,True,0.0
Q22-2079,C,0,0,0,0,0,0,True,0.0
Q22-2105,A,2,2,2,2,0,0,True,0.0
Q22-2140,A,6,7,6,6,0,0,True,0.0
Q22-2201,A,1,1,1,1,0,0,True,0.0
Q22-2202,C,8,8,8,8,0,0,True,0.0
Q22-2220,A,0,0,0,0,0,0,True,0.0
Q22-2238,A,1,1,1,1,0,0,True,0.0
Q22-2241,A,6,6,6,6,0,0,True,0.0
Q22-2262,A,0,0,0,0,0,0,True,0.0
Q23-2276,B,0,0,0,0,0,0,True,0.0
Q23-2304,A,0,0,0,0,0,0,True,0.0
Q23-2315,A,0,0,0,0,0,0,True,0.0
Q22-2133,C,0,0,0,0,0,0,True,0.0
Q22-2148,C,1,2,1,1,0,0,True,0.0
Q22-2209,B,0,0,0,0,0,0,True,0.0
Q22-2222,A,3,4,3,3,0,0,True,0.0
Q22-2248,A,8,8,8,8,0,0,True,0.0
Q23-2281,C,0,0,0,0,0,0,True,0.0
Q23-2336,A,0,0,0,0,0,0,True,0.0
Q22-2136,A,3,3,3,3,0,0,True,0.0
Q22-2152,C,2,2,2,2,0,0,True,0.0
Q22-2159,C,3,6,3,3,0,0,True,0.0
Q22-2177,A,8,9,8,8,0,0,True,0.0
Q22-2181,C,0,0,0,0,0,0,True,0.0
Q22-2188,C,2,2,2,2,0,0,True,0.0
Q22-2207,A,14,14,14,14,0,0,True,0.0
Q22-2225,A,8,8,8,8,0,0,True,0.0
Q22-2226,A,0,0,0,0,0,0,True,0.0
Q22-2233,C,0,0,0,0,0,0,True,0.0
Q22-2245,C,0,0,0,0,0,0,True,0.0
Q22-2256,C,0,0,0,0,0,0,True,0.0
Q23-2272,B,0,0,0,0,0,0,True,0.0
Q23-2298,A,0,0,0,0,0,0,True,0.0
Q23-2313,A,0,0,0,0,0,0,True,0.0
Q23-2331,C,14,14,14,14,0,0,True,0.0
Q23-2350,B,0,0,0,0,0,0,True,0.0
Q22-2149,C,0,0,0,0,0,0,True,0.0
Q22-2169,C,0,0,0,0,0,0,True,0.0
Q22-2170,A,0,0,0,0,0,0,True,0.0
Q22-2179,A,13,13,13,13,0,0,True,0.0
Q22-2215,A,1,1,1,1,0,0,True,0.0
Q22-2246,A,0,0,0,0,0,0,True,0.0
Q22-2250,A,0,0,0,0,0,0,True,0.0
Q22-2268,A,0,0,0,0,0,0,True,0.0
Q22-2269,A,1,1,1,1,0,0,True,0.0
Q23-2274,A,4,4,4,4,0,0,True,0.0
Q23-2282,A,9,9,9,9,0,0,True,0.0
Q23-2296,A,0,0,0,0,0,0,True,0.0
Q23-2303,C,0,0,0,0,0,0,True,0.0
Q23-2318,B,8,8,8,8,0,0,True,0.0
Q23-2335,C,0,0,0,0,0,0,True,0.0
Q23-2337,A,6,6,6,6,0,0,True,0.0
Q23-2338,C,0,0,0,0,0,0,True,0.0
Q23-2353,C,0,0,0,0,0,0,True,0.0
Q22-2195,B,15,15,15,15,0,0,True,0.0
Q22-2221,A,4,4,4,4,0,0,True,0.0
Q22-2243,A,0,0,0,0,0,0,True,0.0
Q23-2285,C,0,0,0,0,0,0,True,0.0
Q23-2332,A,0,0,0,0,0,0,True,0.0
Q23-2358,B,0,0,0,0,0,0,True,0.0
Q23-2364,B,0,0,0,0,0,0,True,0.0
Q22-2230,A,1,1,1,1,0,0,True,0.0
Q22-2251,A,0,0,0,0,0,0,True,0.0
Q22-2252,A,0,0,0,0,0,0,True,0.0
Q22-2254,A,7,7,7,7,0,0,True,0.0
Q22-2264,C,0,0,0,0,0,0,True,0.0
Q23-2320,B,0,0,0,0,0,0,True,0.0
Q23-2323,C,0,0,0,0,0,0,True,0.0
Q23-2328,C,0,0,0,0,0,0,True,0.0
Q23-2340,A,0,0,0,0,0,0,True,0.0
Q24-2374,A,19,19,19,19,0,0,True,0.0
Q22-2227,A,1,1,1,1,0,0,True,0.0
